species_common_name,species_scientific_name,taxonomic_group,region,iucn_status,iucn_status_numeric,year,population,is_interpolated,data_source,population_change,population_pct_change,population_rolling_3yr,population_rolling_5yr,overall_trend,risk_level,population_change_rate,population_rolling_avg,population_rolling_std,population_cv,years_since_baseline,population_peak,population_relative_to_peak,population_baseline,population_relative_to_baseline,cumulative_change_rate,is_declining,is_growing,conservation_urgency,overall_trend_encoded,risk_level_encoded,taxonomic_group_encoded,region_encoded,species_encoded,taxon_Aquatic Mammal,taxon_Bird,taxon_Mammal,taxon_Marine Mammal,taxon_Reptile,region_Africa,region_China,region_Global Oceans,region_India,region_North America,region_Usa
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2009,2700,False,Assam/WB Forest Department,42.0,1.580135,2658.0,2638.0,moderate_recovery,Low,1.5801354401805856,2658.3333333333335,41.50100400391945,0.015611662948182276,3,4014,0.672645739910314,2575,1.0485436893203883,4.777882805243228,0,1,2.0316027088036117,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2010,2750,True,Assam/WB Forest Department,50.0,1.851852,2703.0,2660.0,moderate_recovery,Low,1.85185185185186,2702.6666666666665,46.05793453177572,0.017041662998929705,4,4014,0.6851021425012457,2575,1.0679611650485437,6.629734657095088,0,1,2.037037037037037,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2011,2800,True,Assam/WB Forest Department,50.0,1.818182,2750.0,2705.0,moderate_recovery,Low,1.8181818181818077,2750.0,50.0000000000001,0.018181818181817556,5,4014,0.6975585450921774,2575,1.087378640776699,8.447916475276894,0,1,2.036363636363636,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2012,2850,False,Assam/WB Forest Department,50.0,1.785714,2800.0,2752.0,moderate_recovery,Low,1.7857142857142794,2800.0,50.0000000000001,0.017857142857142256,6,4014,0.7100149476831091,2575,1.1067961165048543,10.233630760991174,0,1,2.0357142857142856,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2013,2988,True,Assam/WB Forest Department,138.0,4.842105,2879.0,2818.0,moderate_recovery,Low,4.842105263157892,2879.3333333333335,97.3721383832836,0.033817598419754645,7,4014,0.7443946188340808,2575,1.160388349514563,15.075736024149066,0,1,2.096842105263158,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2014,3126,True,Assam/WB Forest Department,138.0,4.618474,2988.0,2903.0,moderate_recovery,Low,4.61847389558232,2988.0,137.99999999999997,0.04618473895582174,8,4014,0.7787742899850523,2575,1.2139805825242718,19.694209919731385,0,1,2.0923694779116464,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2015,3264,False,Assam/WB Forest Department,138.0,4.414587,3126.0,3006.0,moderate_recovery,Low,4.414587332053732,3126.0,137.99999999999997,0.044145873320536,9,4014,0.8131539611360239,2575,1.2675728155339805,24.108797251785116,0,1,2.0882917466410746,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2016,3343,True,Assam/WB Forest Department,79.0,2.420343,3244.0,3114.0,moderate_recovery,Low,2.420343137254899,3244.3333333333335,109.82865442740028,0.03385245692820206,10,4014,0.8328350772296961,2575,1.298252427184466,26.529140389040016,0,1,2.048406862745098,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2017,3421,True,Assam/WB Forest Department,78.0,2.333234,3343.0,3228.0,moderate_recovery,Low,2.333233622494757,3342.6666666666665,78.50053078376799,0.02348440290699012,11,4014,0.8522670652715496,2575,1.3285436893203884,28.862374011534772,0,1,2.046664672449895,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2018,3500,False,Assam/WB Forest Department,79.0,2.309266,3421.0,3331.0,moderate_recovery,Low,2.309266296404555,3421.3333333333335,78.50053078376799,0.022944426378731203,12,4014,0.8719481813652217,2575,1.3592233009708738,31.171640307939327,0,1,2.046185325928091,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2019,3567,True,Assam/WB Forest Department,67.0,1.914286,3496.0,3419.0,moderate_recovery,Low,1.9142857142857128,3496.0,73.0821455623736,0.020904503879396883,13,4014,0.8886397608370703,2575,1.3852427184466019,33.08592602222504,0,1,2.0382857142857143,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2020,3633,True,Assam/WB Forest Department,66.0,1.850294,3567.0,3493.0,moderate_recovery,Low,1.8502943650126058,3566.6666666666665,66.50062656346408,0.018645035485082864,14,4014,0.9050822122571002,2575,1.410873786407767,34.93622038723765,0,1,2.037005887300252,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2021,3700,False,Assam/WB Forest Department,67.0,1.844206,3633.0,3564.0,moderate_recovery,Low,1.8442058904486691,3633.3333333333335,66.50062656346408,0.018302924742237315,15,4014,0.9217737917289487,2575,1.4368932038834952,36.78042627768632,0,1,2.0368841178089734,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2022,3805,True,Assam/WB Forest Department,105.0,2.837838,3713.0,3641.0,moderate_recovery,Low,2.837837837837842,3712.6666666666665,86.6967896368332,0.023351622276036328,16,4014,0.9479322371699054,2575,1.4776699029126215,39.618264115524155,0,1,2.056756756756757,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2023,3909,True,Assam/WB Forest Department,104.0,2.733246,3805.0,3723.0,moderate_recovery,Low,2.7332457293035572,3804.6666666666665,104.50039872332223,0.027466374292093785,17,4014,0.9738415545590433,2575,1.5180582524271844,42.35150984482771,0,1,2.054664914586071,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
Indian Rhinoceros,Rhinoceros unicornis,Mammal,India,VU,2,2024,4014,False,Assam/WB Forest Department,105.0,2.686109,3909.0,3812.0,moderate_recovery,Low,2.6861089792785897,3909.3333333333335,104.50039872332223,0.02673100240194054,18,4014,1.0,2575,1.5588349514563107,45.0376188241063,0,1,2.053722179585572,3.0,0,2,3,11,False,False,True,False,False,False,False,False,True,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2000,11670,False,IUCN African Rhino Specialist Group,630.0,5.398458,11670.0,11670.0,stable,Low,0.0,11670.0,0.0,0.0,0,20400,0.5720588235294117,11670,1.0,0.0,0,0,1.0,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2001,12300,True,IUCN African Rhino Specialist Group,630.0,5.398458,12300.0,12300.0,stable,Low,5.398457583547556,11985.0,445.47727214752496,0.03716956797225876,1,20400,0.6029411764705882,11670,1.0539845758354756,5.398457583547556,0,1,1.0539845758354756,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2002,12900,True,IUCN African Rhino Specialist Group,600.0,4.878049,12900.0,12900.0,stable,Low,4.878048780487809,12290.0,615.0609725872712,0.050045644636880895,2,20400,0.6323529411764706,11670,1.1053984575835476,10.276506364035365,0,1,1.048780487804878,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2003,13500,True,IUCN African Rhino Specialist Group,600.0,4.651163,13500.0,13500.0,stable,Low,4.651162790697683,12900.0,600.0,0.04651162790697638,3,20400,0.6617647058823529,11670,1.1568123393316196,14.927669154733048,0,1,1.0465116279069768,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2004,14150,True,IUCN African Rhino Specialist Group,650.0,4.814815,14150.0,14150.0,stable,Low,4.814814814814805,13516.666666666666,625.1666444503686,0.04625153966340548,4,20400,0.6936274509803921,11670,1.2125107112253641,19.742483969547852,0,1,1.048148148148148,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2005,14800,False,IUCN African Rhino Specialist Group,650.0,4.59364,14800.0,14800.0,stable,Low,4.593639575971742,14150.0,650.0000000000005,0.04593639575971702,5,20400,0.7254901960784313,11670,1.2682090831191088,24.336123545519595,0,1,1.0459363957597174,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2006,15600,True,IUCN African Rhino Specialist Group,800.0,5.405405,15600.0,15600.0,stable,Low,5.405405405405395,14850.0,726.2919523166978,0.048908548977555075,6,20400,0.7647058823529411,11670,1.3367609254498716,29.741528950924987,0,1,1.054054054054054,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2007,16400,True,IUCN African Rhino Specialist Group,800.0,5.128205,16400.0,16400.0,stable,Low,5.128205128205132,15600.0,800.0000000000003,0.051282051282050975,7,20400,0.803921568627451,11670,1.405312767780634,34.86973407913012,0,1,1.0512820512820513,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2008,17200,True,IUCN African Rhino Specialist Group,800.0,4.878049,17200.0,17200.0,stable,Low,4.878048780487809,16400.0,800.0000000000003,0.04878048780487778,8,20400,0.8431372549019608,11670,1.4738646101113968,39.74778285961793,0,1,1.048780487804878,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2009,18000,True,IUCN African Rhino Specialist Group,800.0,4.651163,18000.0,18000.0,stable,Low,4.651162790697683,17200.0,800.0000000000003,0.0465116279069765,9,20400,0.8823529411764706,11670,1.5424164524421593,44.39894565031561,0,1,1.0465116279069768,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2010,18800,False,IUCN African Rhino Specialist Group,800.0,4.444444,18800.0,18800.0,stable,Low,4.444444444444451,18000.0,800.0000000000003,0.044444444444444224,10,20400,0.9215686274509803,11670,1.610968294772922,48.84339009476006,0,1,1.0444444444444445,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2011,19400,True,IUCN African Rhino Specialist Group,600.0,3.191489,19400.0,19400.0,stable,Low,3.1914893617021267,18733.333333333332,702.37691685685,0.037493429725454434,11,20400,0.9509803921568627,11670,1.662382176520994,52.034879456462185,0,1,1.0319148936170213,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2012,20100,True,IUCN African Rhino Specialist Group,700.0,3.608247,20100.0,20100.0,stable,Low,3.6082474226804218,19433.333333333332,650.640709864773,0.03348065402391611,12,20400,0.9852941176470589,11670,1.7223650385604112,55.643126879142606,0,1,1.0360824742268042,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2013,20400,True,IUCN African Rhino Specialist Group,300.0,1.492537,20400.0,20400.0,stable,Low,1.4925373134328401,19966.666666666668,513.160143944691,0.025700841933790738,13,20400,1.0,11670,1.7480719794344473,57.13566419257545,0,1,1.0149253731343284,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2014,20200,True,IUCN African Rhino Specialist Group,-200.0,-0.980392,20200.0,20200.0,stable,Low,-0.9803921568627416,20233.333333333332,152.75252316520144,0.007549548097126889,14,20400,0.9901960784313726,11670,1.7309340188517566,56.155272035712706,1,0,1.0098039215686274,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2015,19600,False,IUCN African Rhino Specialist Group,-600.0,-2.970297,19600.0,19600.0,stable,Low,-2.970297029702973,20066.666666666668,416.3331998932297,0.020747501655808687,15,20400,0.9607843137254902,11670,1.6795201371036848,53.184975006009736,1,0,1.0297029702970297,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2016,19200,True,IUCN African Rhino Specialist Group,-400.0,-2.040816,19200.0,19200.0,stable,Low,-2.0408163265306145,19666.666666666668,503.32229568471996,0.02559265910261275,16,20400,0.9411764705882353,11670,1.6452442159383034,51.14415867947912,1,0,1.0204081632653061,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2017,18900,True,IUCN African Rhino Specialist Group,-300.0,-1.5625,18900.0,18900.0,stable,Low,-1.5625,19233.333333333332,351.1884584284296,0.01825936525624408,17,20400,0.9264705882352942,11670,1.6195372750642674,49.58165867947912,1,0,1.015625,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2018,18600,True,IUCN African Rhino Specialist Group,-300.0,-1.587302,18600.0,18600.0,stable,Low,-1.5873015873015928,18900.0,300.0000000000053,0.01587301587301607,18,20400,0.9117647058823529,11670,1.5938303341902313,47.99435709217752,1,0,1.0158730158730158,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2019,18400,True,IUCN African Rhino Specialist Group,-200.0,-1.075269,18400.0,18400.0,stable,Low,-1.0752688172043001,18633.333333333332,251.66114784236422,0.013505965000484593,19,20400,0.9019607843137255,11670,1.5766923736075407,46.91908827497322,1,0,1.010752688172043,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2020,18300,False,IUCN African Rhino Specialist Group,-100.0,-0.543478,18300.0,18300.0,stable,Low,-0.5434782608695676,18433.333333333332,152.75252316520317,0.00828675532541785,20,20400,0.8970588235294118,11670,1.5681233933161953,46.37561001410365,1,0,1.0054347826086958,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2021,18200,True,IUCN African Rhino Specialist Group,-100.0,-0.546448,18200.0,18200.0,stable,Low,-0.5464480874316946,18300.0,100.00000000001224,0.005464480874317579,21,20400,0.8921568627450981,11670,1.55955441302485,45.82916192667196,1,0,1.005464480874317,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2022,18100,True,IUCN African Rhino Specialist Group,-100.0,-0.549451,18100.0,18100.0,stable,Low,-0.5494505494505475,18200.0,100.00000000001224,0.005494505494506137,22,20400,0.8872549019607843,11670,1.5509854327335046,45.27971137722141,1,0,1.0054945054945055,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2023,18000,True,IUCN African Rhino Specialist Group,-100.0,-0.552486,18000.0,18000.0,stable,Low,-0.5524861878453025,18100.0,100.00000000001224,0.005524861878453685,23,20400,0.8823529411764706,11670,1.5424164524421593,44.72722518937611,1,0,1.005524861878453,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
White Rhinoceros,Ceratotherium simum,Mammal,Africa,NT,1,2024,17900,False,IUCN African Rhino Specialist Group,-100.0,-0.555556,17900.0,17900.0,stable,Low,-0.5555555555555536,18000.0,100.00000000001224,0.005555555555556205,24,20400,0.8774509803921569,11670,1.533847472150814,44.17166963382056,1,0,1.0055555555555555,2.0,0,2,0,12,False,False,True,False,False,True,False,False,False,False,False
