species_common_name,species_encoded,year,population,population_rolling_avg,population_rolling_std,population_cv,population_change_rate,population_relative_to_peak,population_relative_to_baseline,cumulative_change_rate,is_declining,is_growing,overall_trend_encoded,iucn_status_numeric,taxonomic_group_encoded,region_encoded,years_since_baseline,conservation_urgency,risk_level,risk_level_encoded,taxon_Aquatic Mammal,taxon_Bird,taxon_Mammal,taxon_Marine Mammal,taxon_Reptile,region_encoded,region_Africa,region_China,region_Global Oceans,region_India,region_North America,region_Usa,species_pop_mean,species_pop_std,species_pop_min,species_pop_max,species_change_mean,species_change_std,species_decline_years
Asiatic Lion,2,2016,553,525.6666666666666,26.10236260060254,0.04965573100938029,5.736137667304009,0.69125,1.5403899721448469,44.140610945924166,0,1,3.0,3,2,3,11,3.1720841300191203,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,539.0,143.71353084302262,359,800,4.09694430064859,1.4082698572423877,0
Asiatic Lion,2,2017,583,553.0,30.000000000000025,0.054249547920424225,5.4249547920433905,0.72875,1.6239554317548746,49.56556573796756,0,1,3.0,3,2,3,12,3.1627486437613017,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,539.0,143.71353084302262,359,800,4.09694430064859,1.4082698572423877,0
Asiatic Lion,2,2018,614,583.3333333333334,30.501366089625133,0.05228805615363411,5.317324185248706,0.7675,1.7103064066852367,54.88288992321627,0,1,3.0,3,2,3,13,3.159519725557461,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,539.0,143.71353084302262,359,800,4.09694430064859,1.4082698572423877,0
Asiatic Lion,2,2019,644,613.6666666666666,30.501366089625133,0.04970347543121156,4.885993485342022,0.805,1.7938718662952646,59.76888340855829,0,1,3.0,3,2,3,14,3.1465798045602607,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,539.0,143.71353084302262,359,800,4.09694430064859,1.4082698572423877,0
Asiatic Lion,2,2020,674,644.0,30.000000000000025,0.04658385093166982,4.658385093167694,0.8425,1.8774373259052926,64.42726850172598,0,1,3.0,3,2,3,15,3.1397515527950306,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,539.0,143.71353084302262,359,800,4.09694430064859,1.4082698572423877,0
Asiatic Lion,2,2021,706,674.6666666666666,31.005375877956,0.045956584799335086,4.747774480712175,0.8825,1.966573816155989,69.17504298243816,0,1,3.0,3,2,3,16,3.1424332344213655,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,539.0,143.71353084302262,359,800,4.09694430064859,1.4082698572423877,0
Asiatic Lion,2,2022,737,705.6666666666666,31.501322723551425,0.044640514015418464,4.39093484419264,0.92125,2.052924791086351,73.5659778266308,0,1,3.0,3,2,3,17,3.1317280453257794,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,539.0,143.71353084302262,359,800,4.09694430064859,1.4082698572423877,0
Asiatic Lion,2,2023,768,737.0,31.00000000000008,0.04206241519673796,4.2062415196743475,0.96,2.139275766016713,77.77221934630515,0,1,3.0,3,2,3,18,3.1261872455902306,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,539.0,143.71353084302262,359,800,4.09694430064859,1.4082698572423877,0
Asiatic Lion,2,2024,800,768.3333333333334,31.501322723551425,0.040999552351688485,4.166666666666674,1.0,2.2284122562674096,81.93888601297182,0,1,3.0,3,2,3,19,3.125,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,539.0,143.71353084302262,359,800,4.09694430064859,1.4082698572423877,0
Bengal Tiger,3,2006,1411,1411.0,0.0,0.0,0.0,0.38321564367191746,1.0,0.0,0,0,3.0,3,2,3,0,3.0,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2007,1485,1448.0,52.32590180780452,0.03613667251919952,5.244507441530821,0.4033134166214014,1.0524450744153082,5.244507441530821,0,1,3.0,3,2,3,1,3.1573352232459246,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2008,1558,1484.6666666666667,73.50056689123785,0.049506443797417754,4.915824915824918,0.423139598044541,1.1041814316087881,10.160332357355738,0,1,3.0,3,2,3,2,3.1474747474747478,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2009,1632,1558.3333333333333,73.50056689123785,0.04716613918153998,4.7496790757381335,0.443237370994025,1.1566265060240963,14.910011433093871,0,1,3.0,3,2,3,3,3.1424903722721442,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2010,1706,1632.0,74.0,0.045343137254899184,4.534313725490202,0.46333514394350894,1.2090715804394048,19.44432515858407,0,1,3.0,3,2,3,4,3.136029411764706,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2011,1836,1724.6666666666667,103.27310072489024,0.059880035209635245,7.62016412661195,0.4986420423682781,1.3012048192771084,27.06448928519602,0,1,3.0,3,2,3,5,3.2286049237983585,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2012,1966,1836.0,129.99999999999997,0.07080610021786105,7.080610021786482,0.5339489407930472,1.3933380581148123,34.1450993069825,0,1,3.0,3,2,3,6,3.2124183006535945,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2013,2096,1966.0,129.99999999999997,0.0661241098677484,6.612410986775186,0.5692558392178164,1.485471296952516,40.75751029375769,0,1,3.0,3,2,3,7,3.198372329603256,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2014,2226,2096.0,129.99999999999997,0.06202290076335581,6.202290076335881,0.6045627376425855,1.5776045357902198,46.959800370093575,0,1,3.0,3,2,3,8,3.1860687022900764,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2015,2411,2244.3333333333335,158.29824172533725,0.07053241128412158,8.310871518418693,0.6548071700162955,1.7087172218284905,55.27067188851227,0,1,3.0,3,2,3,9,3.249326145552561,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2016,2596,2411.0,184.9999999999999,0.07673164661965666,7.673164661965992,0.7050516023900054,1.8398299078667613,62.94383655047826,0,1,3.0,3,2,3,10,3.23019493985898,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2017,2782,2596.3333333333335,185.500224618013,0.07144699882578219,7.1648690292758,0.7555676262900598,1.9716513111268603,70.10870557975406,0,1,3.0,3,2,3,11,3.214946070878274,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2018,2967,2781.6666666666665,185.500224618013,0.06668671945524493,6.649892163910853,0.8058120586637697,2.1027639971651313,76.75859774366491,0,1,3.0,3,2,3,12,3.199496764917326,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2019,3146,2965.0,182.00824157163862,0.06138557894490134,6.033029996629602,0.8544269418794134,2.229624379872431,82.79162774029452,0,1,3.0,3,2,3,13,3.1809908998988883,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2020,3324,3145.6666666666665,178.50023342655132,0.056744802403267666,5.657978385251106,0.9027702335687127,2.3557760453579024,88.44960612554561,0,1,3.0,3,2,3,14,3.169739351557533,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2021,3503,3324.3333333333335,178.50023342655132,0.05369504665392939,5.38507821901324,0.9513851167843563,2.482636428065202,93.83468434455885,0,1,3.0,3,2,3,15,3.161552346570397,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
Bengal Tiger,3,2022,3682,3503.0,178.9999999999999,0.0510990579503268,5.109905795032832,1.0,2.6094968107725016,98.94459013959168,0,1,3.0,3,2,3,16,3.153297173850985,Medium,1,False,False,True,False,False,3,False,False,False,True,False,False,2372.176470588235,749.5051897163653,1411,3682,5.820270008211276,1.8762423534781232,0
California Condor,4,1982,22,22.0,0.0,0.0,0.0,0.0392156862745098,1.0,0.0,0,0,3.0,4,1,5,0,4.0,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1983,23,22.5,0.7071067811865476,0.031426968052595775,4.545454545454541,0.040998217468805706,1.0454545454545454,4.545454545454541,0,1,3.0,4,1,5,1,4.181818181818182,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1984,24,23.0,1.0,0.04347826086937619,4.347826086956519,0.0427807486631016,1.0909090909090908,8.89328063241106,0,1,3.0,4,1,5,2,4.173913043478261,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1985,25,24.0,1.0,0.04166666666649306,4.166666666666674,0.044563279857397504,1.1363636363636365,13.059947299077734,0,1,3.0,4,1,5,3,4.166666666666667,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1986,26,25.0,1.0,0.039999999999840004,4.0000000000000036,0.04634581105169341,1.1818181818181819,17.059947299077738,0,1,3.0,4,1,5,4,4.16,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1987,27,26.0,1.0,0.03846153846139053,3.8461538461538547,0.0481283422459893,1.2272727272727273,20.90610114523159,0,1,3.0,4,1,5,5,4.153846153846154,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1988,34,29.0,4.358898943540674,0.1503068601215739,25.92592592592593,0.06060606060606061,1.5454545454545454,46.832027071157526,0,1,3.0,4,1,5,6,5.037037037037037,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1989,41,34.0,7.0,0.20588235294057092,20.58823529411764,0.07308377896613191,1.8636363636363635,67.42026236527516,0,1,3.0,4,1,5,7,4.823529411764706,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1990,49,41.333333333333336,7.505553499465134,0.1815859717608139,19.512195121951216,0.0873440285204991,2.227272727272727,86.93245748722637,0,1,3.0,4,1,5,8,4.780487804878049,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1991,56,48.666666666666664,7.505553499465134,0.15422370204348723,14.28571428571428,0.09982174688057041,2.5454545454545454,101.21817177294065,0,1,3.0,4,1,5,9,4.571428571428571,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1992,63,56.0,7.0,0.12499999999977678,12.5,0.11229946524064172,2.8636363636363638,113.71817177294065,0,1,3.0,4,1,5,10,4.5,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1993,76,65.0,10.14889156509222,0.15613679330887084,20.63492063492063,0.1354723707664884,3.4545454545454546,134.35309240786128,0,1,3.0,4,1,5,11,4.825396825396825,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1994,88,75.66666666666667,12.503332889007366,0.16524228487653092,15.789473684210531,0.1568627450980392,4.0,150.1425660920718,0,1,3.0,4,1,5,12,4.631578947368421,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1995,100,88.0,11.999999999999996,0.13636363636348137,13.636363636363647,0.17825311942959002,4.545454545454546,163.77892972843546,0,1,3.0,4,1,5,13,4.545454545454546,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1996,113,100.33333333333333,12.503332889007366,0.12461793577071334,12.99999999999999,0.2014260249554367,5.136363636363637,176.77892972843546,0,1,3.0,4,1,5,14,4.52,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1997,126,113.0,13.0,0.11504424778750881,11.504424778761058,0.22459893048128343,5.7272727272727275,188.28335450719652,0,1,3.0,4,1,5,15,4.460176991150442,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1998,138,125.66666666666667,12.503332889007366,0.09949601768432957,9.523809523809534,0.24598930481283424,6.2727272727272725,197.80716403100607,0,1,3.0,4,1,5,16,4.380952380952381,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,1999,150,138.0,11.999999999999996,0.0869565217390674,8.695652173913038,0.26737967914438504,6.818181818181818,206.5028162049191,0,1,3.0,4,1,5,17,4.3478260869565215,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2000,163,150.33333333333334,12.50333288900736,0.08317072875165661,8.666666666666668,0.2905525846702317,7.409090909090909,215.16948287158576,0,1,3.0,4,1,5,18,4.346666666666667,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2001,183,165.33333333333334,16.623276853055565,0.10054401322406559,12.269938650306745,0.32620320855614976,8.318181818181818,227.4394215218925,0,1,3.0,4,1,5,19,4.49079754601227,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2002,203,183.0,19.999999999999986,0.10928961748627901,10.92896174863387,0.36185383244206776,9.227272727272727,238.36838327052638,0,1,3.0,4,1,5,20,4.437158469945355,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2003,223,203.0,19.999999999999986,0.09852216748763613,9.852216748768484,0.39750445632798576,10.136363636363637,248.22060001929486,0,1,3.0,4,1,5,21,4.394088669950739,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2004,242,222.66666666666666,19.502136635080088,0.08758444596588921,8.520179372197312,0.43137254901960786,11.0,256.7407793914922,0,1,3.0,4,1,5,22,4.3408071748878925,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2005,262,242.33333333333334,19.502136635080088,0.08047649230428627,8.264462809917351,0.46702317290552586,11.909090909090908,265.00524220140954,0,1,3.0,4,1,5,23,4.330578512396694,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2006,282,262.0,19.999999999999986,0.07633587786256624,7.6335877862595325,0.5026737967914439,12.818181818181818,272.63882998766906,0,1,3.0,4,1,5,24,4.305343511450381,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2007,302,282.0,19.999999999999986,0.07092198581557764,7.092198581560294,0.5383244206773619,13.727272727272727,279.73102856922935,0,1,3.0,4,1,5,25,4.283687943262412,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2008,322,302.0,19.999999999999986,0.06622516556289193,6.62251655629138,0.5739750445632799,14.636363636363637,286.3535451255207,0,1,3.0,4,1,5,26,4.264900662251655,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2009,339,321.0,18.52025917745212,0.057695511456219165,5.2795031055900665,0.6042780748663101,15.409090909090908,291.6330482311108,0,1,3.0,4,1,5,27,4.211180124223603,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2010,356,339.0,16.999999999999986,0.050147492625353896,5.014749262536866,0.6345811051693404,16.181818181818183,296.64779749364766,0,1,3.0,4,1,5,28,4.200589970501475,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2011,374,356.3333333333333,17.502380790433428,0.04911800034732044,5.0561797752809,0.6666666666666666,17.0,301.70397726892855,0,1,3.0,4,1,5,29,4.202247191011236,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2012,391,373.6666666666667,17.502380790433428,0.0468395560850011,4.545454545454541,0.696969696969697,17.772727272727273,306.2494318143831,0,1,3.0,4,1,5,30,4.181818181818182,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2013,408,391.0,16.999999999999986,0.043478260869554065,4.347826086956519,0.7272727272727273,18.545454545454547,310.5972579013396,0,1,3.0,4,1,5,31,4.173913043478261,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2014,425,408.0,16.999999999999986,0.04166666666665642,4.166666666666674,0.7575757575757576,19.318181818181817,314.7639245680063,0,1,3.0,4,1,5,32,4.166666666666667,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2015,438,423.6666666666667,15.044378795195653,0.03550994208149198,3.0588235294117583,0.7807486631016043,19.90909090909091,317.82274809741807,0,1,3.0,4,1,5,33,4.12235294117647,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2016,451,438.0,12.999999999999964,0.029680365296796796,2.9680365296803624,0.803921568627451,20.5,320.79078462709845,0,1,3.0,4,1,5,34,4.1187214611872145,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2017,464,451.0,12.999999999999964,0.028824833702876015,2.882483370288247,0.8270944741532977,21.09090909090909,323.6732679973867,0,1,3.0,4,1,5,35,4.11529933481153,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2018,478,464.3333333333333,13.50308606701937,0.02908058736615175,3.0172413793103425,0.8520499108734403,21.727272727272727,326.69050937669704,0,1,3.0,4,1,5,36,4.120689655172414,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2019,491,477.6666666666667,13.50308606701937,0.02826884731406115,2.7196652719665204,0.875222816399287,22.318181818181817,329.41017464866354,0,1,3.0,4,1,5,37,4.108786610878661,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2020,504,491.0,12.999999999999964,0.02647657841139983,2.6476578411405383,0.8983957219251337,22.90909090909091,332.05783248980407,0,1,3.0,4,1,5,38,4.1059063136456215,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2021,523,506.0,16.093476939431053,0.03180529039412623,3.7698412698412787,0.9322638146167558,23.772727272727273,335.82767375964534,0,1,3.0,4,1,5,39,4.150793650793651,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2022,542,523.0,18.999999999999975,0.03632887189291843,3.632887189292533,0.966131907308378,24.636363636363637,339.4605609489379,0,1,3.0,4,1,5,40,4.145315487571701,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
California Condor,4,2023,561,542.0,18.999999999999975,0.035055350553499016,3.5055350553505615,1.0,25.5,342.96609600428843,0,1,3.0,4,1,5,41,4.1402214022140225,High,2,False,True,False,False,False,5,False,False,False,False,False,True,240.66666666666666,179.9232447010109,22,561,8.165859428673533,5.87181857069552,0
Ganges River Dolphin,5,2000,4000,4000.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,3.0,3,0,3,0,3.0,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2001,3900,3950.0,70.71067811865476,0.017901437498393156,-2.500000000000002,0.975,0.975,-2.500000000000002,1,0,3.0,3,0,3,1,3.0749999999999997,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2002,3800,3900.0,100.0,0.025641025641024984,-2.564102564102566,0.95,0.95,-5.064102564102568,1,0,3.0,3,0,3,2,3.0769230769230766,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2003,3700,3800.0,100.0,0.02631578947368352,-2.631578947368418,0.925,0.925,-7.695681511470987,1,0,3.0,3,0,3,3,3.078947368421052,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2004,3600,3700.0,100.0,0.027027027027026296,-2.7027027027026973,0.9,0.9,-10.398384214173685,1,0,3.0,3,0,3,4,3.0810810810810807,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2005,3500,3600.0,100.0,0.027777777777777006,-2.777777777777779,0.875,0.875,-13.176161991951464,1,0,3.0,3,0,3,5,3.083333333333333,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2006,3400,3500.0,100.0,0.028571428571427755,-2.857142857142858,0.85,0.85,-16.03330484909432,1,0,3.0,3,0,3,6,3.0857142857142854,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2007,3300,3400.0,100.0,0.02941176470588149,-2.941176470588236,0.825,0.825,-18.974481319682557,1,0,3.0,3,0,3,7,3.0882352941176467,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2008,3200,3300.0,100.0,0.030303030303029384,-3.0303030303030276,0.8,0.8,-22.004784349985584,1,0,3.0,3,0,3,8,3.090909090909091,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2009,3100,3200.0,100.0,0.03124999999999902,-3.125,0.775,0.775,-25.129784349985584,1,0,3.0,3,0,3,9,3.09375,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2010,3000,3100.0,100.0,0.03225806451612799,-3.2258064516129004,0.75,0.75,-28.355590801598485,1,0,3.0,3,0,3,10,3.096774193548387,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2011,2900,3000.0,100.0,0.03333333333333222,-3.3333333333333326,0.725,0.725,-31.688924134931817,1,0,3.0,3,0,3,11,3.0999999999999996,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2012,2800,2900.0,100.0,0.03448275862068847,-3.4482758620689613,0.7,0.7,-35.13719999700078,1,0,3.0,3,0,3,12,3.1034482758620685,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2013,2700,2800.0,100.0,0.035714285714284436,-3.57142857142857,0.675,0.675,-38.70862856842935,1,0,3.0,3,0,3,13,3.1071428571428568,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2014,2600,2700.0,100.0,0.03703703703703567,-3.703703703703709,0.65,0.65,-42.41233227213306,1,0,3.0,3,0,3,14,3.1111111111111116,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2015,2500,2600.0,100.0,0.03846153846153698,-3.8461538461538436,0.625,0.625,-46.2584861182869,1,0,3.0,3,0,3,15,3.115384615384615,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2016,2833,2644.3333333333335,170.86934579769803,0.0646171735022154,13.319999999999999,0.70825,0.70825,-32.9384861182869,0,1,3.0,3,0,3,16,3.3996,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
Ganges River Dolphin,5,2017,3167,2833.3333333333335,333.50012493750774,0.11770592644852798,11.789622308506885,0.79175,0.79175,-21.148863809780018,0,1,3.0,3,0,3,17,3.353688669255207,Medium,1,True,False,False,False,False,3,False,False,False,True,False,False,3336.9565217391305,467.7370549455858,2500,4000,0.12802882928897447,5.299945904320963,15
